,company,model,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,seats
2593,Honda,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Automatic,First,19,1199,5
2594,Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Automatic,First,14,1598,5
2595,Volvo,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Automatic,First,16,1984,5
2596,Honda,Honda Mobilio RS i DTEC,2015,550000,120000,Diesel,Manual,Second,24,1498,7
2597,Tata,Tata Safari Storme VX,2015,925000,60000,Diesel,Manual,First,14,2179,7
2598,Mahindra,Mahindra Scorpio VLX AT AIRBAG BSIV,2010,509999,97000,Diesel,Automatic,Second,11,2179,8
2599,Mahindra,Mahindra Xylo D2,2011,250000,100000,Diesel,Manual,Second,13,2489,8
2600,Hyundai,Hyundai i20 Active 1.2 SX,2015,500000,36000,Petrol,Manual,First,17,1197,5
2601,Hyundai,Hyundai Creta 1.4 CRDi S,2019,1050000,27000,Diesel,Manual,First,21,1396,5
2602,Maruti,Maruti Swift Dzire VDI,2014,490000,50000,Diesel,Manual,First,23,1248,5
2603,Maruti,Maruti Eeco 5 Seater AC BSIV,2020,415000,15000,Petrol,Manual,First,15,1196,5
2604,Maruti,Maruti Alto 800 LXI Anniversary Edition,2013,190000,60000,Petrol,Manual,Second,22,796,5
2605,Maruti,Maruti Swift Dzire VDI,2018,680000,120000,Diesel,Manual,First,28,1248,5
2606,Maruti,Maruti Alto 800 LXI Airbag,2013,190000,60000,Petrol,Manual,Second,22,796,5
2607,Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2013,479000,173000,Diesel,Manual,First,12,2179,7
2608,Maruti,Maruti Alto 800 LXI,2016,270000,60000,Petrol,Manual,Second,22,796,5
2609,Hyundai,Hyundai i10 Era,2008,170000,70000,Petrol,Manual,Third,19,1086,5
2610,Maruti,Maruti Ciaz 1.4 Alpha,2018,764000,25000,Petrol,Manual,First,20,1373,5
2611,Mahindra,Mahindra Bolero 2011-2019 SLE,2019,710000,30000,Diesel,Manual,First,15,2523,7
2612,Maruti,Maruti Alto 800 VXI,2017,310000,35000,Petrol,Manual,First,24,796,5
2613,Mahindra,Mahindra Bolero Power Plus SLX,2017,620000,100000,Diesel,Manual,Second,16,1493,7
2614,Hyundai,Hyundai EON Sportz,2017,280000,31000,Petrol,Manual,Second,21,814,5
2615,Toyota,Toyota Fortuner 4x2 AT,2015,1500000,80000,Diesel,Automatic,Second,12,2982,7
2616,Hyundai,Hyundai Grand i10 Asta Option,2016,450000,40000,Petrol,Manual,First,18,1197,5
2617,Mercedes-Benz,Mercedes-Benz GLA Class 200 D Sport Edition,2017,2199000,10000,Diesel,Automatic,Second,17,2143,5
2618,Mercedes-Benz,Mercedes-Benz M-Class ML 350 CDI,2013,3600000,50000,Diesel,Automatic,First,11,2987,5
2619,Ford,Ford Fiesta Classic 1.6 SXI Duratec,2008,285000,60000,Petrol,Manual,Second,15,1596,5
2620,Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,465000,210000,Diesel,Manual,Second,12,2494,8
2621,BMW,BMW 3 Series 320d Highline,2009,1100000,60000,Diesel,Automatic,Second,16,1995,5
2622,Volkswagen,Volkswagen Vento Diesel Highline,2011,350000,110000,Diesel,Manual,Second,20,1598,5
2623,Maruti,Maruti Ertiga BSIV LXI,2017,600000,35000,Petrol,Manual,First,17,1373,7
2624,Maruti,Maruti Baleno Delta 1.2,2017,570000,35000,Petrol,Manual,First,21,1197,5
2625,Maruti,Maruti Alto K10 VXI,2016,325000,20000,Petrol,Manual,First,23,998,5
2626,Mahindra,Mahindra XUV500 AT W6 1.99 mHawk,2016,975000,54000,Diesel,Automatic,First,16,1997,7
2627,Hyundai,Hyundai i20 2015-2017 Sportz Option 1.2,2015,480000,60000,Petrol,Manual,First,18,1197,5
2628,Maruti,Maruti Alto 800 Base,2014,185000,10300,Petrol,Manual,First,22,796,5
2629,Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,2015,1050000,50000,Diesel,Automatic,First,17,1582,5
2630,Maruti,Maruti Baleno Alpha,2019,760000,3000,Petrol,Manual,First,21,1197,5
2631,Volkswagen,Volkswagen Polo 2015-2019 1.0 MPI Trendline,2019,570000,5000,Petrol,Manual,First,18,999,5
2632,Maruti,Maruti Baleno Alpha 1.2,2018,700000,13000,Petrol,Manual,First,21,1197,5
2633,Ford,Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,2015,775000,30000,Petrol,Automatic,First,15,1499,5
2634,BMW,BMW 7 Series 730Ld,2007,750000,60000,Diesel,Automatic,Second,14,2993,5
2635,Chevrolet,Chevrolet Spark 1.0 LS,2010,140000,100000,Petrol,Manual,Second,18,995,5
2636,Maruti,Maruti Alto 800 Base,2016,220000,40000,Petrol,Manual,First,22,796,5
2637,Hyundai,Hyundai Santro Xing (Non-AC),2013,184000,15000,Petrol,Manual,First,0,1086,5
2638,Hyundai,Hyundai i20 2015-2017 Sportz 1.2,2017,440000,50000,Petrol,Manual,Second,18,1197,5
2639,Hyundai,Hyundai i20 Active 1.4 SX,2017,650000,80000,Diesel,Manual,First,21,1396,5
2640,Mahindra,Mahindra TUV 300 T8 AMT,2017,660000,50000,Diesel,Automatic,First,18,1493,7
2641,Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2017,380000,30000,CNG,Manual,First,21,1196,5
2642,Toyota,Toyota Corolla Altis Diesel D4DG,2012,415000,125000,Diesel,Manual,Second,21,1364,5
2643,Hyundai,Hyundai i10 Magna 1.1L,2012,225000,110000,Petrol,Manual,First,19,1086,5
2644,Maruti,Maruti Ertiga VDI,2013,600000,30000,Diesel,Manual,Second,20,1248,7
2645,Maruti,Maruti Ertiga ZDI,2014,620000,148000,Diesel,Manual,Second,20,1248,7
2646,Mahindra,Mahindra TUV 300 T6 Plus,2016,750000,35000,Diesel,Manual,First,18,1493,7
2647,Hyundai,Hyundai Grand i10 Magna,2016,400000,80000,Petrol,Manual,Second,18,1197,5
2648,Maruti,Maruti Wagon R LX,2005,110000,110000,Petrol,Manual,First,18,998,5
2649,Tata,Tata Indica Vista TDI LS,2012,119000,95000,Diesel,Manual,Second,19,1405,5
2650,Honda,Honda Amaze S i-Dtech,2015,600000,25000,Diesel,Manual,First,25,1498,5
2651,Maruti,Maruti Zen Estilo LXI Green (CNG),2011,200000,80000,CNG,Manual,First,26,998,5
2652,Tata,Tata Zest Quadrajet 1.3 XMS,2014,280000,60000,Diesel,Manual,Second,23,1248,5
2653,Skoda,Skoda Rapid 1.6 MPI Ambition,2013,375000,100000,Petrol,Manual,First,15,1598,5
2654,Datsun,Datsun GO Plus T Option BSIV,2016,350000,50000,Petrol,Manual,First,19,1198,7
2655,Hyundai,Hyundai Xcent 1.2 CRDi SX Option,2017,620000,31000,Diesel,Manual,First,25,1186,5
2656,Maruti,Maruti Swift Dzire VDI,2017,570000,120000,Diesel,Manual,First,26,1248,5
2657,Maruti,Maruti Swift Dzire VDi,2012,290000,105000,Diesel,Manual,Second,19,1248,5
2658,Maruti,Maruti Ertiga SHVS ZDI Plus,2016,711000,120000,Diesel,Manual,First,24,1248,7
2659,Maruti,Maruti Swift VDI,2012,370000,60000,Diesel,Manual,First,22,1248,5
2660,Maruti,Maruti Dzire LXI,2020,550000,15000,Petrol,Manual,First,23,1197,5
2661,Maruti,Maruti Swift VXI,2013,325000,150000,Petrol,Manual,Second,18,1197,5
2662,Honda,Honda Amaze VX Diesel BSIV,2018,670000,93000,Diesel,Manual,First,27,1498,5
2663,Hyundai,Hyundai i10 Magna 1.1L,2017,385000,42000,Petrol,Manual,Second,19,1086,5
2664,Hyundai,Hyundai Santro Xing GLS,2008,114999,80000,Petrol,Manual,Second,17,1086,5
2665,Hyundai,Hyundai Santro Xing GLS,2010,200000,90000,Petrol,Manual,First,17,1086,5
2666,Maruti,Maruti Vitara Brezza VDi AMT,2019,860000,6500,Diesel,Automatic,First,24,1248,5
2667,Maruti,Maruti Baleno Delta 1.3,2018,600000,60000,Diesel,Manual,First,27,1248,5
2668,Maruti,Maruti Alto K10 VXI,2016,265000,110000,Petrol,Manual,First,23,998,5
2669,Tata,Tata Indica V2 Emax CNG GLX,2015,155000,60000,CNG,Manual,Second,23,1193,5
2670,Maruti,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2019,900000,60000,Diesel,Manual,First,25,1248,5
2671,Maruti,Maruti Ertiga VDI,2013,650000,170000,Diesel,Manual,Third,20,1248,7
2672,Maruti,Maruti 800 EX,2004,70000,220000,Petrol,Manual,Second,16,796,4
2673,Maruti,Maruti Alto 800 LXI,2012,180000,80000,Petrol,Manual,First,22,796,5
2674,Hyundai,Hyundai EON Magna Plus,2013,200000,57000,Petrol,Manual,First,21,814,5
2675,Hyundai,Hyundai i10 Magna 1.1L,2014,300000,100000,Petrol,Manual,First,19,1086,5
2676,Hyundai,Hyundai Verna 1.6 VTVT S,2015,650000,40000,Petrol,Manual,First,17,1591,5
2677,Maruti,Maruti Alto 800 LXI,2014,267000,40000,Petrol,Manual,First,22,796,5
2678,Maruti,Maruti Wagon R LXI CNG,2018,450000,50000,CNG,Manual,First,26,998,5
2679,Hyundai,Hyundai Grand i10 Sportz,2014,400000,90000,Petrol,Manual,Second,18,1197,5
2680,Mahindra,Mahindra Xylo D4 BSIV,2012,310000,86000,Diesel,Manual,First,14,2498,8
2681,Tata,Tata Nano Cx,2009,70000,15000,Petrol,Manual,First,26,624,4
2682,Mahindra,Mahindra Bolero 2011-2019 EX AC,2017,675000,70000,Diesel,Manual,Second,15,2523,7
2683,Ford,Ford Classic 1.6 Duratec Titanium,2013,350000,120000,Petrol,Manual,First,14,1596,5
2684,Maruti,Maruti Alto K10 VXI,2014,240000,80000,Petrol,Manual,Second,23,998,5
2685,Tata,Tata Indigo CS LX (TDI) BS-III,2014,185000,80000,Diesel,Manual,Second,19,1405,5
2686,Hyundai,Hyundai EON Era Plus,2017,250000,50000,Petrol,Manual,First,21,814,5
2687,Maruti,Maruti Alto LXi,2009,135000,100000,Petrol,Manual,First,19,796,5
2688,Hyundai,Hyundai Verna 1.6 SX,2011,500000,80000,Diesel,Manual,First,22,1582,5
2689,Tata,Tata New Safari DICOR 2.2 VX 4x2,2010,300000,108957,Diesel,Manual,First,13,2179,7
2690,Tata,Tata Tiago 1.2 Revotron XT,2017,328000,68000,Petrol,Manual,Second,23,1199,5
2691,Mahindra,Mahindra Bolero 2011-2019 SLE BSIII,2015,509999,65000,Diesel,Manual,First,15,2523,7
2692,Mahindra,Mahindra Xylo H9,2015,575000,110000,Diesel,Manual,Second,14,2179,8
2693,Mahindra,Mahindra Xylo E8 ABS Airbag BSIV,2012,700000,50000,Diesel,Manual,First,12,2498,8
2694,Maruti,Maruti Wagon R LXI Minor,2008,105000,100000,Petrol,Manual,Third,18,1061,5
2695,Maruti,Maruti 800 AC,2008,60000,80000,Petrol,Manual,Second,16,796,4
2696,Maruti,Maruti Alto LXi BSIII,2008,112999,80000,Petrol,Manual,Third,19,796,5
2697,Tata,Tata Indica Vista TDI LS,2015,229999,120000,Diesel,Manual,Second,19,1405,5
2698,Ford,Ford Figo Diesel ZXI,2012,325000,150000,Diesel,Manual,First,20,1399,5
2699,Hyundai,Hyundai i20 1.2 Spotz,2017,650000,20000,Petrol,Manual,First,18,1197,5
2700,Tata,Tata Indigo LX,2009,85000,80000,Diesel,Manual,Second,17,1405,5
2701,Honda,Honda Mobilio RS Option i DTEC,2015,570000,93000,Diesel,Manual,Second,24,1498,7
2702,Maruti,Maruti Swift VDI BSIV,2015,525000,134000,Diesel,Manual,First,25,1248,5
2703,Hyundai,Hyundai i20 Magna,2013,350000,90000,Petrol,Manual,Second,18,1197,5
2704,Maruti,Maruti Swift VXI with ABS,2007,250000,60000,Petrol,Manual,First,16,1197,5
2705,Mahindra,Mahindra Xylo D2 BS IV,2010,300000,120000,Diesel,Manual,Second,14,2489,8
2706,Jeep,Jeep Compass 2.0 Limited Option,2017,1325000,30000,Diesel,Manual,First,17,1956,5
2707,Hyundai,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,650000,22200,Diesel,Manual,First,22,1396,5
2708,Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option,2018,520000,6000,Petrol,Manual,First,18,1197,5
2709,Maruti,Maruti Swift VXI Deca,2016,500000,32000,Petrol,Manual,First,20,1197,5
2710,Renault,Renault KWID RXL,2016,220000,90000,Petrol,Manual,First,25,799,5
2711,Maruti,Maruti Ciaz 1.3 Alpha,2017,650000,78000,Diesel,Manual,Third,28,1248,5
2712,Honda,Honda WR-V i-VTEC VX,2017,819999,12000,Petrol,Manual,First,17,1199,5
2713,Renault,Renault Duster 85PS Diesel RxL Explore,2016,645000,120000,Diesel,Manual,First,19,1461,5
2714,Maruti,Maruti Ertiga SHVS VDI,2015,780000,40000,Diesel,Manual,First,24,1248,7
2715,Honda,Honda City 2017-2020 EXi,2008,215000,110000,Petrol,Manual,Second,17,1497,5
2716,Toyota,Toyota Innova 2.5 V Diesel 7-seater,2007,600000,260000,Diesel,Manual,Third,12,2494,7
2717,Maruti,Maruti Alto LX,2011,114999,10000,Petrol,Manual,First,19,796,5
2718,Tata,Tata Indica V2 LSi,2012,75000,12000,Petrol,Manual,First,16,1193,5
2719,Chevrolet,Chevrolet Beat LT,2011,120000,60000,Petrol,Manual,First,18,1199,5
2720,Renault,Renault KWID RXT Optional,2016,250000,41000,Petrol,Manual,First,25,799,5
2721,Maruti,Maruti Omni E MPI STD BS IV,2018,200000,25000,Petrol,Manual,First,16,796,8
2722,Hyundai,Hyundai Xcent 1.2 Kappa S,2015,380000,30000,Petrol,Manual,First,19,1197,5
2723,Honda,Honda Amaze S Option i-DTEC,2018,560000,50000,Diesel,Manual,First,25,1498,5
2724,Maruti,Maruti Ignis 1.2 Zeta BSIV,2018,575000,10000,Petrol,Manual,First,20,1197,5
2725,Mahindra,Mahindra Bolero Power Plus SLE,2017,620000,40000,Diesel,Manual,First,16,1493,7
2726,Mahindra,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2012,525000,120000,Diesel,Manual,First,12,2179,8
2727,Maruti,Maruti Swift Dzire VDI,2017,635000,40000,Diesel,Manual,First,26,1248,5
2728,Renault,Renault Duster Adventure Edition RXZ AWD,2016,650000,80000,Diesel,Manual,First,19,1461,5
2729,Maruti,Maruti 800 Std,2001,39000,42108,Petrol,Manual,First,16,796,4
2730,Ford,Ford Figo Aspire 1.5 TDCi Titanium Opt,2017,550000,70000,Diesel,Manual,Second,25,1498,5
2731,Maruti,Maruti Ritz VDi,2009,145000,150000,Diesel,Manual,Third,21,1248,5
2732,Tata,Tata Indigo LS,2007,130000,100000,Diesel,Manual,Third,16,1405,5
2733,Maruti,Maruti Ertiga ZDI Plus,2017,825000,79000,Diesel,Manual,First,25,1248,7
2734,Toyota,Toyota Fortuner 4x2 AT,2015,1650000,91000,Diesel,Automatic,Second,12,2982,7
2735,Maruti,Maruti Vitara Brezza ZDi,2018,875000,50000,Diesel,Manual,First,24,1248,5
2736,Maruti,Maruti Ciaz ZDi Plus SHVS,2016,650000,81000,Diesel,Manual,Second,28,1248,5
2737,Jaguar,Jaguar XF 3.0 Litre S Premium Luxury,2014,2000000,51000,Diesel,Automatic,First,14,2993,5
2738,BMW,BMW X1 sDrive 20d Sportline,2018,2850000,27000,Diesel,Automatic,First,17,1995,5
2739,Audi,Audi Q3 35 TDI Quattro Premium Plus,2018,2800000,26000,Diesel,Automatic,First,15,1968,5
2740,BMW,BMW 5 Series 520d Sport Line,2018,3900000,17100,Diesel,Automatic,First,22,1995,5
2741,Chevrolet,Chevrolet Sail 1.3 LS,2013,246000,56000,Diesel,Manual,First,22,1248,5
2742,Honda,Honda Amaze S Diesel,2013,325000,60000,Diesel,Manual,Second,24,1498,5
2743,Jeep,Jeep Compass 1.4 Limited,2019,1450000,22000,Petrol,Automatic,First,16,1368,5
2744,Honda,Honda BRV i-VTEC V CVT,2017,850000,30000,Petrol,Automatic,First,15,1497,7
2745,Volkswagen,Volkswagen Vento 1.5 TDI Comfortline,2015,560000,43001,Diesel,Manual,First,22,1498,5
2746,Maruti,Maruti Ertiga VDI,2015,575000,60000,Diesel,Manual,First,25,1248,7
2747,Maruti,Maruti Celerio VXi AMT,2019,470000,9000,Petrol,Automatic,First,21,998,5
2748,Tata,Tata Indigo CS LS (TDI) BS-III,2014,221000,65000,Diesel,Manual,First,19,1405,5
2749,Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,680000,95000,Diesel,Manual,First,12,2494,8
2750,Ford,Ford Endeavour 2.5L 4X2,2013,700000,62000,Diesel,Manual,First,13,2499,7
2751,Volvo,Volvo S60 D4 SUMMUM,2016,1950000,48000,Diesel,Automatic,First,9,1984,5
2752,Hyundai,Hyundai Creta 1.6 CRDi AT SX Plus,2015,875000,72000,Diesel,Automatic,First,17,1582,5
2753,Hyundai,Hyundai Verna CRDi 1.6 SX Option,2017,850000,35000,Diesel,Manual,Third,22,1582,5
2754,Renault,Renault Duster 85PS Diesel RxL Optional,2013,550000,100600,Diesel,Manual,Third,20,1461,5
2755,Maruti,Maruti Swift Dzire VDI,2013,480000,105000,Diesel,Manual,Third,23,1248,5
2756,Mahindra,Mahindra Scorpio Intelli Hybrid S10 4WD,2017,1050000,90000,Diesel,Manual,First,15,2179,7
2757,Mahindra,Mahindra Bolero 2011-2019 ZLX,2016,631000,92385,Diesel,Manual,First,15,2523,7
2758,Tata,Tata Nano Twist XT,2015,165000,25000,Petrol,Manual,First,25,624,4
2759,Maruti,Maruti Ritz VXI,2010,320000,60000,Petrol,Manual,Second,21,1197,5
2760,Maruti,Maruti Ritz ZXi,2012,360000,100000,Petrol,Manual,Second,18,1197,5
2761,Hyundai,Hyundai Elantra GT,2006,175000,25000,Petrol,Manual,Third,13,1795,5
2762,Hyundai,Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,725000,120000,Diesel,Manual,First,22,1396,5
2763,Fiat,Fiat Linea Classic 1.3 Multijet,2014,280000,185000,Diesel,Manual,Third,19,1248,5
2764,Volkswagen,Volkswagen Polo Diesel Highline 1.2L,2011,325000,134000,Diesel,Manual,Second,22,1199,5
2765,Ford,Ford Figo Diesel ZXI,2014,320000,120000,Diesel,Manual,Third,20,1399,5
2766,Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,500000,120000,Petrol,Manual,First,18,1197,5
2767,Mahindra,Mahindra XUV500 W6 2WD,2014,825000,165000,Diesel,Manual,Second,15,2179,7
2768,Maruti,Maruti Ritz LDi,2016,350000,120000,Diesel,Manual,Third,23,1248,5
2769,Hyundai,Hyundai i20 1.4 CRDi Sportz,2011,470000,89000,Diesel,Manual,First,23,1396,5
2770,Mahindra,Mahindra Renault Logan 1.5 DLE Diesel,2009,125000,120000,Diesel,Manual,Third,19,1461,5
2771,Hyundai,Hyundai Elantra GLS,2006,140000,120000,Petrol,Automatic,First,13,1795,5
2772,Honda,Honda Amaze VX i-DTEC,2013,484999,50000,Diesel,Manual,First,25,1498,5
2773,Maruti,Maruti Alto 800 LXI,2018,308000,15000,Petrol,Manual,First,24,796,5
2774,Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,570000,13000,Petrol,Manual,First,18,1197,5
2775,Toyota,Toyota Fortuner 3.0 Diesel,2010,900000,240000,Diesel,Manual,First,11,2982,7
2776,Jeep,Jeep Compass 2.0 Limited 4X4,2017,1800000,45000,Diesel,Manual,First,16,1956,5
2777,Maruti,Maruti Swift Dzire AMT VXI,2018,680000,28000,Petrol,Automatic,First,21,1197,5
2778,Maruti,Maruti Swift Dzire ZDI,2017,700000,70000,Diesel,Manual,First,28,1248,5
2779,Mahindra,Mahindra Xylo E4,2011,240000,116000,Diesel,Manual,First,14,2498,7
2780,Hyundai,Hyundai EON Era Plus,2014,280000,90000,Petrol,Manual,First,21,814,5
2781,Tata,Tata Indica Vista Aqua 1.4 TDI,2010,125000,120000,Diesel,Manual,Second,17,1405,5
2782,Maruti,Maruti Swift VXI Windsong Limited edition,2015,434999,50000,Petrol,Manual,Second,20,1197,5
2783,Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1050000,120000,Diesel,Manual,First,12,2494,7
2784,Volvo,Volvo V40 Cross Country D3,2013,1200000,72500,Diesel,Automatic,Second,23,1984,5
2785,Volkswagen,Volkswagen Vento Diesel Highline,2013,400000,120000,Diesel,Manual,Second,20,1598,5
2786,Mahindra,Mahindra XUV500 W6 2WD,2014,850000,120000,Diesel,Manual,First,15,2179,7
2787,Hyundai,Hyundai i20 Asta 1.4 CRDi,2014,475000,83000,Diesel,Manual,Second,22,1396,5
2788,Ford,Ford Ikon 1.6 EXi NXt,2003,150000,40000,Petrol,Manual,Third,14,1597,5
2789,Toyota,Toyota Fortuner 2.8 2WD MT BSIV,2018,2900000,46000,Diesel,Manual,First,14,2755,7
2790,Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1100000,137000,Diesel,Manual,First,12,2494,7
2791,Maruti,Maruti Alto 800 LXI,2017,285000,25000,Petrol,Manual,Second,24,796,5
2792,Hyundai,Hyundai Grand i10 1.2 CRDi Asta,2018,650000,50000,Diesel,Manual,First,24,1186,5
2793,Maruti,Maruti A-Star Vxi,2012,275000,60000,Petrol,Manual,First,19,998,5
2794,Maruti,Maruti 800 AC,2000,60000,100000,Petrol,Manual,Second,16,796,4
2795,Mahindra,Mahindra Logan Diesel 1.5 DLS,2011,229999,105000,Diesel,Manual,Second,19,1461,5
2796,Maruti,Maruti Alto K10 LX,2015,300000,20000,Petrol,Manual,First,23,998,5
2797,Maruti,Maruti Ertiga SHVS ZDI Plus,2016,940000,50000,Diesel,Manual,First,24,1248,7
2798,Maruti,Maruti Ciaz ZDi,2015,600000,120000,Diesel,Manual,Second,26,1248,5
2799,Maruti,Maruti Baleno Alpha 1.3,2017,800000,70000,Diesel,Manual,First,27,1248,5
2800,Nissan,Nissan Sunny XV D,2017,580000,90000,Diesel,Manual,Second,22,1461,5
2801,Tata,Tata Tigor 1.2 Revotron XT,2018,450000,75000,Petrol,Manual,First,20,1199,5
2802,Chevrolet,Chevrolet Optra Magnum 2.0 LS,2011,290000,82500,Diesel,Manual,Second,16,1991,5
2803,Honda,Honda Amaze VX i-DTEC,2014,530000,110000,Diesel,Manual,First,25,1498,5
2804,Hyundai,Hyundai Verna CRDi 1.4 EX,2019,960000,20000,Diesel,Manual,First,24,1396,5
2805,Honda,Honda City 1.5 S MT,2009,290000,110000,Petrol,Manual,Third,17,1497,5
2806,Mitsubishi,Mitsubishi Lancer 2.0 L Diesel LX,2008,160000,100000,Diesel,Manual,First,14,1998,5
2807,Maruti,Maruti Celerio X ZXI Option BSIV,2017,400000,52000,Petrol,Manual,First,21,998,5
2808,Maruti,Maruti Vitara Brezza LDi Option,2017,700000,90000,Diesel,Manual,First,24,1248,5
2809,Volkswagen,Volkswagen Vento Diesel Highline,2012,361000,90000,Diesel,Manual,First,20,1598,5
2810,Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,390000,53000,Diesel,Manual,Second,21,1396,5
2811,Tata,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012,200000,180000,Diesel,Manual,First,18,1248,5
2812,Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,390000,53000,Diesel,Manual,Second,21,1396,5
2813,Maruti,Maruti Swift VDI,2013,500000,53000,Diesel,Manual,First,22,1248,5
2814,Maruti,Maruti Alto LXi,2011,200000,50600,Petrol,Manual,First,19,796,5
2815,Tata,Tata Safari Storme EX,2015,503000,110000,Diesel,Manual,First,14,2179,7
2816,Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,775000,32000,Diesel,Manual,First,24,1248,5
2817,Maruti,Maruti Vitara Brezza VDi,2018,750000,5000,Diesel,Manual,First,24,1248,5
2818,Hyundai,Hyundai i20 1.2 Spotz,2018,570000,25000,Petrol,Manual,First,18,1197,5
2819,Honda,Honda Jazz 1.2 VX i VTEC,2016,484999,30000,Petrol,Manual,First,18,1199,5
2820,Honda,Honda BR-V i-VTEC S MT,2017,700000,43000,Petrol,Manual,First,15,1497,7
2821,Hyundai,Hyundai Verna S,2012,415000,60000,Petrol,Manual,First,17,1497,5
2822,Ford,Ford EcoSport 1.5 Diesel Trend BSIV,2014,484999,54000,Diesel,Manual,First,23,1498,5
2823,Maruti,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,675000,52000,Diesel,Manual,First,23,1248,5
2824,Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,680000,50000,Petrol,Manual,First,15,1499,5
2825,Maruti,Maruti Alto 800 LXI,2013,235000,52000,Petrol,Manual,First,24,796,5
2826,Mahindra,Mahindra XUV500 W11 Option BSIV,2018,1700000,15000,Diesel,Manual,First,15,2179,7
2827,Mahindra,Mahindra XUV500 AT W10 FWD,2015,1200000,50000,Diesel,Automatic,Second,16,2179,7
2828,Honda,Honda City i DTEC VX,2014,630000,56000,Diesel,Manual,Second,25,1498,5
2829,Ford,Ford Figo Aspire 1.5 TDCi Trend,2018,640000,82000,Diesel,Manual,First,25,1498,5
2830,Hyundai,Hyundai Xcent 1.2 Kappa S,2014,355000,121000,Petrol,Manual,First,19,1197,5
2831,Mahindra,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,560000,101903,Diesel,Manual,Second,12,2179,8
2832,Maruti,Maruti Swift Dzire Tour LDI,2018,580000,120000,Diesel,Manual,First,23,1248,5
2833,Ford,Ford Figo Diesel EXI Option,2010,185000,85568,Diesel,Manual,First,18,1399,5
2834,Maruti,Maruti Baleno Zeta Automatic,2019,660000,10000,Petrol,Automatic,First,21,1197,5
2835,Hyundai,Hyundai EON 1.0 Kappa Magna Plus,2014,220000,10000,Petrol,Manual,First,20,998,5
2836,Hyundai,Hyundai Santro Xing GLS,2007,150000,60000,Petrol,Manual,Fourth,17,1086,5
2837,Mahindra,Mahindra Scorpio M2DI,2011,484999,80000,Diesel,Manual,Second,13,2179,5
2838,Maruti,Maruti Swift LXI,2019,509999,10000,Petrol,Manual,First,21,1197,5
2839,Mahindra,Mahindra Bolero 2011-2019 ZLX BSIII,2014,515000,60000,Diesel,Manual,First,15,2523,7
2840,Mercedes-Benz,Mercedes-Benz B Class B180 Sports,2014,1250000,42000,Petrol,Automatic,First,11,1595,5
